,Weighted Accuracy,Sensitivity/Recall,Specificity,Precision_class0,Precision_class1,Precision_avg,F1_class0,F1_class1,F1_avg,auc_roc_score,False_Discovery_Rate,False_Negative_Rate,False_Omission_Rate,False_Positive_Rate,Jaccard
SB-059_203_size_100_300_POP_FOLD_1,0.5446428571428572,0.375,0.7142857142857143,0.2903225806451613,0.7857142857142857,0.5380184331797235,0.3272727272727273,0.7482993197278911,0.5377860235003092,0.5446428571428572,0.625,0.21428571428571427,0.2857142857142857,0.7096774193548387,0.1956521739130435
SB-059_203_size_100_300_Target_With_POP_FOLD_1,0.532691798941799,0.4282407407407407,0.6371428571428572,0.2864656381486676,0.7678571428571428,0.5271613905029052,0.34171855541718554,0.6947603468868464,0.518239451152016,0.532691798941799,0.5717592592592593,0.23214285714285715,0.3628571428571429,0.7135343618513323,0.20615942028985507
SB-059_203_size_100_300_POP_FOLD_2,0.5649769585253457,0.3870967741935484,0.7428571428571429,0.4,0.7323943661971831,0.5661971830985916,0.39344262295081966,0.7375886524822696,0.5655156377165447,0.5649769585253457,0.6129032258064516,0.2676056338028169,0.2571428571428571,0.6,0.24489795918367346
SB-059_203_size_100_300_Target_With_POP_FOLD_2,0.615720186579746,0.5185483870967742,0.7128919860627179,0.3666666666666667,0.8106416275430359,0.5886541471048513,0.41706029452625726,0.7550012227928589,0.5860307586595581,0.615720186579746,0.4814516129032258,0.189358372456964,0.28710801393728225,0.6333333333333333,0.2637533274179237
SB-060_88_size_100_300_POP_FOLD_0,0.5833333333333334,0.4166666666666667,0.75,0.38461538461538464,0.7741935483870968,0.5794044665012407,0.4,0.7619047619047619,0.5809523809523809,0.5833333333333333,0.5833333333333334,0.22580645161290322,0.25,0.6153846153846154,0.25
SB-060_88_size_100_300_Target_With_POP_FOLD_0,0.5727011494252874,0.4083333333333333,0.7370689655172413,0.4065934065934066,0.7370967741935484,0.5718450903934775,0.40689655172413797,0.7368845843422114,0.5718905680331747,0.5727011494252874,0.5916666666666667,0.2629032258064516,0.2629310344827586,0.5934065934065934,0.2554347826086957
SB-060_88_size_100_300_POP_FOLD_1,0.5666666666666667,0.5,0.6333333333333333,0.3888888888888889,0.7307692307692307,0.5598290598290598,0.43750000000000006,0.6785714285714285,0.5580357142857143,0.5666666666666667,0.5,0.2692307692307692,0.36666666666666664,0.6111111111111112,0.28
SB-060_88_size_100_300_Target_With_POP_FOLD_1,0.5550454921422663,0.5192307692307692,0.5908602150537634,0.3611111111111111,0.7349498327759196,0.5480304719435154,0.42463235294117646,0.6541005291005291,0.5393664410208527,0.5550454921422663,0.4807692307692308,0.26505016722408026,0.40913978494623654,0.6388888888888888,0.26962962962962966
SB-060_88_size_100_300_POP_FOLD_2,0.6383928571428572,0.5625,0.7142857142857143,0.5294117647058824,0.7407407407407407,0.6350762527233116,0.5454545454545455,0.7272727272727273,0.6363636363636365,0.6383928571428572,0.4375,0.25925925925925924,0.2857142857142857,0.47058823529411764,0.375
SB-060_88_size_100_300_Target_With_POP_FOLD_2,0.6828327922077922,0.5994318181818181,0.7662337662337663,0.5339366515837104,0.8058542413381122,0.6698954464609114,0.5643939393939394,0.7855113636363636,0.6749526515151516,0.6828327922077922,0.4005681818181818,0.19414575866188769,0.23376623376623376,0.4660633484162896,0.39338235294117646
SB-070_202_size_100_300_POP_FOLD_0,0.6306306306306306,0.6666666666666666,0.5945945945945946,0.375,0.8301886792452831,0.6025943396226415,0.4800000000000001,0.6929133858267718,0.5864566929133859,0.6306306306306306,0.3333333333333333,0.16981132075471697,0.40540540540540543,0.625,0.3157894736842105
SB-070_202_size_100_300_Target_With_POP_FOLD_0,0.616897311750253,0.5909090909090908,0.6428855325914149,0.4111842105263158,0.7881102126385146,0.5996472115824152,0.47943661971830986,0.7052353188675844,0.5923359692929471,0.616897311750253,0.40909090909090906,0.21188978736148545,0.3571144674085851,0.5888157894736843,0.31530214424951264
