Model,Train Loss,Validation Loss
L27_E20_18_B16_D16_18_20_22,0.012282127514481544,0.013111346401274204
L27_E20_18_B16_D18_20_22_24,0.010131039656698704,0.011353820562362671
L27_E22_20_B16_D6_8_10_12,0.021072616800665855,0.022794529795646667
L27_E22_20_B16_D8_10_12_14,0.01642615906894207,0.017156967893242836
L27_E22_20_B16_D10_12_14_16,0.01484385970979929,0.01618254743516445
L27_E22_20_B16_D12_14_16_18,0.015004291199147701,0.016455277800559998
L27_E22_20_B16_D14_16_18_20,0.009723738767206669,0.011028393171727657
L27_E22_20_B16_D16_18_20_22,0.011391494423151016,0.012761381454765797
L27_E22_20_B16_D18_20_22_24,0.007468956522643566,0.008355354890227318
L27_E10_8_B18_D6_8_10_12,0.02238432504236698,0.02401183545589447
L27_E10_8_B18_D8_10_12_14,0.0190011877566576,0.02020656317472458
L27_E10_8_B18_D10_12_14_16,0.014109311625361443,0.015198197215795517
L27_E10_8_B18_D12_14_16_18,0.0163527000695467,0.017853375524282455
L27_E10_8_B18_D14_16_18_20,0.016123976558446884,0.017531072720885277
L27_E10_8_B18_D16_18_20_22,0.01723000407218933,0.018790919333696365
L27_E10_8_B18_D18_20_22_24,0.014903422445058823,0.016578754410147667
L27_E12_10_B18_D6_8_10_12,0.0194350965321064,0.020340194925665855
L27_E12_10_B18_D8_10_12_14,0.018641894683241844,0.019701479002833366
L27_E12_10_B18_D10_12_14_16,0.01634722575545311,0.01728413812816143
L27_E12_10_B18_D12_14_16_18,0.014541254378855228,0.015359878540039062
L27_E12_10_B18_D14_16_18_20,0.012759637087583542,0.014020993374288082
L27_E12_10_B18_D16_18_20_22,0.01618146151304245,0.01751999743282795
L27_E12_10_B18_D18_20_22_24,0.011211881414055824,0.012649096548557281
L27_E14_12_B18_D6_8_10_12,0.018720919266343117,0.01997895911335945
L27_E14_12_B18_D8_10_12_14,0.01897304691374302,0.020062539726495743
L27_E14_12_B18_D10_12_14_16,0.013882830739021301,0.014971408061683178
L27_E14_12_B18_D12_14_16_18,0.012067612260580063,0.013058499433100224
L27_E14_12_B18_D14_16_18_20,0.013969282619655132,0.015102068893611431
L27_E14_12_B18_D16_18_20_22,0.012068059295415878,0.013428173959255219
L27_E14_12_B18_D18_20_22_24,0.010334673337638378,0.011346710845828056
L27_E16_14_B18_D6_8_10_12,0.019385818392038345,0.02032122015953064
L27_E16_14_B18_D8_10_12_14,0.016532769426703453,0.017946992069482803
L27_E16_14_B18_D10_12_14_16,0.017908258363604546,0.018990615382790565
L27_E16_14_B18_D12_14_16_18,0.013964909128844738,0.015155015513300896
L27_E16_14_B18_D14_16_18_20,0.013507933355867863,0.014576789923012257
L27_E16_14_B18_D16_18_20_22,0.0158048328012228,0.016855578869581223
L27_E16_14_B18_D18_20_22_24,0.009946119971573353,0.010920335538685322
L27_E18_16_B18_D6_8_10_12,0.01702996715903282,0.018343841657042503
L27_E18_16_B18_D8_10_12_14,0.01610635407269001,0.017403922975063324
L27_E18_16_B18_D10_12_14_16,0.013933654874563217,0.015251914039254189
L27_E18_16_B18_D12_14_16_18,0.014436156488955021,0.015383138321340084
L27_E18_16_B18_D14_16_18_20,0.01369449496269226,0.014654514379799366
L27_E18_16_B18_D16_18_20_22,0.013540688902139664,0.014743003062903881
L27_E18_16_B18_D18_20_22_24,0.012090555392205715,0.013172225095331669
L27_E20_18_B18_D6_8_10_12,0.01907041110098362,0.02016618847846985
L27_E20_18_B18_D8_10_12_14,0.016921989619731903,0.018101386725902557
L27_E20_18_B18_D10_12_14_16,0.013829122297465801,0.014976379461586475
L27_E20_18_B18_D12_14_16_18,0.01365438848733902,0.014844640158116817
L27_E20_18_B18_D14_16_18_20,0.0135855283588171,0.014795775525271893
L27_E20_18_B18_D16_18_20_22,0.010635901242494583,0.01236380822956562
L27_E20_18_B18_D18_20_22_24,0.00867017824202776,0.010163307189941406
L27_E22_20_B18_D6_8_10_12,0.017224010080099106,0.018473513424396515
L27_E22_20_B18_D8_10_12_14,0.015994597226381302,0.017195936292409897
L27_E22_20_B18_D10_12_14_16,0.014402249827980995,0.015236306004226208
L27_E22_20_B18_D12_14_16_18,0.011437737382948399,0.0127787534147501
L27_E22_20_B18_D14_16_18_20,0.011785204522311687,0.012860359624028206
L27_E22_20_B18_D16_18_20_22,0.009473269805312157,0.010591980069875717
L27_E22_20_B18_D18_20_22_24,0.009994957596063614,0.011682366952300072
